Date,Region_Name,Area_Code,Average_Price_SA
2019-08-01,England and Wales,K04000001,240341.5039
2019-08-01,Great Britain,K03000001,231685.3325
2019-08-01,United Kingdom,K02000001,228992.8153
2019-09-01,Scotland,S92000003,151788.2104
2019-09-01,England,E92000001,245846.0226
2019-09-01,Wales,W92000004,163036.8027
2019-09-01,North East,E12000001,127764.1849
2019-09-01,North West,E12000002,163547.7264
2019-09-01,Yorkshire and The Humber,E12000003,161668.0048
2019-09-01,South West,E12000009,255207.8776
2019-09-01,East Midlands,E12000004,191495.7038
2019-09-01,West Midlands Region,E12000005,197070.9159
2019-09-01,East of England,E12000006,288242.4984
2019-09-01,London,E12000007,473688.4591
2019-09-01,South East,E12000008,320092.5909
2019-09-01,England and Wales,K04000001,241046.8164
2019-09-01,Great Britain,K03000001,232314.3488
2019-09-01,United Kingdom,K02000001,229570.2746
2019-10-01,Scotland,S92000003,151673.4936
2019-10-01,Wales,W92000004,164451.8774
2019-10-01,England,E92000001,245823.2683
2019-10-01,South East,E12000008,319943.5221
2019-10-01,South West,E12000009,256604.869
2019-10-01,East of England,E12000006,288736.9085
2019-10-01,London,E12000007,470875.4143
2019-10-01,West Midlands Region,E12000005,197494.1463
2019-10-01,East Midlands,E12000004,192638.8684
2019-10-01,Yorkshire and The Humber,E12000003,163383.7916
2019-10-01,North East,E12000001,125635.7114
2019-10-01,North West,E12000002,163918.304
2019-10-01,England and Wales,K04000001,241172.8372
2019-10-01,Great Britain,K03000001,232188.5087
2019-10-01,United Kingdom,K02000001,229532.6185
2019-11-01,England,E92000001,245619.7349
2019-11-01,Wales,W92000004,167427.3808
2019-11-01,Scotland,S92000003,150924.3426
2019-11-01,South West,E12000009,255471.1773
2019-11-01,South East,E12000008,320351.7636
2019-11-01,Yorkshire and The Humber,E12000003,162268.7725
2019-11-01,London,E12000007,470231.5366
2019-11-01,East of England,E12000006,288221.535
2019-11-01,West Midlands Region,E12000005,198174.8175
2019-11-01,East Midlands,E12000004,192744.863
2019-11-01,North East,E12000001,126168.8094
2019-11-01,North West,E12000002,163675.7537
2019-11-01,England and Wales,K04000001,241148.7218
2019-11-01,Great Britain,K03000001,232167.5406
2019-11-01,United Kingdom,K02000001,229526.5799
2019-12-01,England,E92000001,245735.0352
2019-12-01,Wales,W92000004,164685.5655
2019-12-01,Scotland,S92000003,150832.4118
2019-12-01,North West,E12000002,163241.2445
2019-12-01,West Midlands Region,E12000005,195257.2946
2019-12-01,East of England,E12000006,288763.0771
2019-12-01,London,E12000007,479621.8983
2019-12-01,South East,E12000008,320673.6846
2019-12-01,South West,E12000009,255426.3583
2019-12-01,North East,E12000001,125453.5239
2019-12-01,Yorkshire and The Humber,E12000003,162123.3581
2019-12-01,East Midlands,E12000004,192856.5194
2019-12-01,England and Wales,K04000001,241086.0332
2019-12-01,Great Britain,K03000001,232108.8684
2019-12-01,United Kingdom,K02000001,229486.7508
2020-01-01,Wales,W92000004,164422.1706
2020-01-01,Scotland,S92000003,152760.8127
2020-01-01,England,E92000001,247306.7817
2020-01-01,East of England,E12000006,288846.8942
2020-01-01,North East,E12000001,126996.859
2020-01-01,North West,E12000002,163767.6084
2020-01-01,Yorkshire and The Humber,E12000003,163396.6218
2020-01-01,East Midlands,E12000004,194306.0401
2020-01-01,West Midlands Region,E12000005,200832.1142
2020-01-01,London,E12000007,475147.8327
2020-01-01,South East,E12000008,321870.3399
2020-01-01,South West,E12000009,256946.9528
2020-01-01,England and Wales,K04000001,242479.5963
2020-01-01,Great Britain,K03000001,233755.4673
2020-01-01,United Kingdom,K02000001,231063.2454
2020-02-01,England,E92000001,246360.5096
2020-02-01,Scotland,S92000003,151497.4424
2020-02-01,Wales,W92000004,166676.4474
2020-02-01,North West,E12000002,163216.9023
2020-02-01,South East,E12000008,318670.5376
2020-02-01,North East,E12000001,126409.4551
2020-02-01,Yorkshire and The Humber,E12000003,163924.1732
2020-02-01,East Midlands,E12000004,192646.481
2020-02-01,West Midlands Region,E12000005,198003.2993
2020-02-01,East of England,E12000006,289180.852
2020-02-01,London,E12000007,476684.6574
2020-02-01,South West,E12000009,256407.6195
2020-02-01,England and Wales,K04000001,241731.2688
2020-02-01,Great Britain,K03000001,232977.939
2020-02-01,United Kingdom,K02000001,230363.2635
2020-03-01,Scotland,S92000003,151504.6462
2020-03-01,Wales,W92000004,167386.7236
2020-03-01,England,E92000001,250372.0318
2020-03-01,South West,E12000009,261091.4318
2020-03-01,North East,E12000001,128243.0164
2020-03-01,North West,E12000002,166501.7986
2020-03-01,Yorkshire and The Humber,E12000003,164783.2553
2020-03-01,West Midlands Region,E12000005,199649.8624
2020-03-01,East of England,E12000006,290110.0222
2020-03-01,London,E12000007,487334.4712
2020-03-01,South East,E12000008,324953.098
2020-03-01,East Midlands,E12000004,195530.4141
2020-03-01,England and Wales,K04000001,245555.2349
2020-03-01,Great Britain,K03000001,236239.0298
2020-03-01,United Kingdom,K02000001,233554.0322
2020-04-01,England,E92000001,246011.4147
2020-04-01,Wales,W92000004,160339.8135
2020-04-01,Scotland,S92000003,150917.649
2020-04-01,North West,E12000002,163175.96
2020-04-01,London,E12000007,477061.1646
2020-04-01,South West,E12000009,257662.4556
2020-04-01,South East,E12000008,325642.869
2020-04-01,East of England,E12000006,290749.1909
2020-04-01,West Midlands Region,E12000005,194573.5935
2020-04-01,East Midlands,E12000004,194065.0595
2020-04-01,North East,E12000001,120330.6615
2020-04-01,Yorkshire and The Humber,E12000003,158220.903
2020-04-01,England and Wales,K04000001,240926.102
2020-04-01,Great Britain,K03000001,232297.6512
2020-04-01,United Kingdom,K02000001,229563.4291
2020-05-01,Wales,W92000004,162670.4657
2020-05-01,England,E92000001,246751.8659
2020-05-01,Scotland,S92000003,151680.8947
2020-05-01,West Midlands Region,E12000005,198825.8511
2020-05-01,South East,E12000008,320629.236
2020-05-01,South West,E12000009,257478.1198
2020-05-01,North East,E12000001,124858.3842
2020-05-01,North West,E12000002,163101.0912
2020-05-01,Yorkshire and The Humber,E12000003,162349.4151
2020-05-01,East Midlands,E12000004,193104.7583
2020-05-01,East of England,E12000006,289957.7133
2020-05-01,London,E12000007,471789.9266
2020-05-01,England and Wales,K04000001,241792.3692
2020-05-01,Great Britain,K03000001,233222.5401
2020-05-01,United Kingdom,K02000001,230548.4582
2020-06-01,Scotland,S92000003,152251.8466
2020-06-01,England,E92000001,249091.9799
2020-06-01,Wales,W92000004,166624.4206
2020-06-01,North East,E12000001,125559.2902
2020-06-01,East of England,E12000006,290965.1034
2020-06-01,North West,E12000002,166473.5539
2020-06-01,Yorkshire and The Humber,E12000003,164388.9171
2020-06-01,East Midlands,E12000004,196680.0075
2020-06-01,West Midlands Region,E12000005,199727.622
2020-06-01,London,E12000007,479274.1901
2020-06-01,South East,E12000008,320274.9467
2020-06-01,South West,E12000009,259400.4588
2020-06-01,England and Wales,K04000001,244221.3503
2020-06-01,Great Britain,K03000001,235660.9304
2020-06-01,United Kingdom,K02000001,232848.1501
2020-07-01,Wales,W92000004,166926.4514
2020-07-01,Scotland,S92000003,150714.4973
2020-07-01,England,E92000001,249631.0916
2020-07-01,North West,E12000002,168142.0709
2020-07-01,South East,E12000008,323552.9814
2020-07-01,North East,E12000001,126177.5506
2020-07-01,Yorkshire and The Humber,E12000003,165641.3421
2020-07-01,East Midlands,E12000004,197706.6141
2020-07-01,West Midlands Region,E12000005,201358.785
2020-07-01,East of England,E12000006,288481.5626
2020-07-01,London,E12000007,476968.0361
2020-07-01,South West,E12000009,260501.0803
2020-07-01,England and Wales,K04000001,244587.4482
2020-07-01,Great Britain,K03000001,235473.6211
2020-07-01,United Kingdom,K02000001,232804.2728
2020-08-01,England,E92000001,251580.3527
2020-08-01,Scotland,S92000003,150924.3841
2020-08-01,Wales,W92000004,168706.8728
2020-08-01,West Midlands Region,E12000005,202289.7587
2020-08-01,London,E12000007,485285.9071
2020-08-01,South East,E12000008,326169.4382
2020-08-01,South West,E12000009,261273.2683
2020-08-01,East of England,E12000006,292912.5315
2020-08-01,North East,E12000001,126450.9358
2020-08-01,North West,E12000002,169371.4012
2020-08-01,Yorkshire and The Humber,E12000003,167347.1502
2020-08-01,East Midlands,E12000004,197737.7143
2020-08-01,England and Wales,K04000001,246655.1275
2020-08-01,Great Britain,K03000001,237445.2895
2020-08-01,United Kingdom,K02000001,234723.4017
2020-09-01,England,E92000001,254143.1542
2020-09-01,Wales,W92000004,168793.2651
2020-09-01,Scotland,S92000003,157377.9519
2020-09-01,East Midlands,E12000004,197895.9034
2020-09-01,South West,E12000009,265688.3546
2020-09-01,North East,E12000001,129527.1458
2020-09-01,North West,E12000002,170134.1911
2020-09-01,Yorkshire and The Humber,E12000003,168530.0977
2020-09-01,West Midlands Region,E12000005,203559.4078
2020-09-01,East of England,E12000006,295575.2407
2020-09-01,London,E12000007,486613.2123
2020-09-01,South East,E12000008,328074.891
2020-09-01,England and Wales,K04000001,249082.3626
2020-09-01,Great Britain,K03000001,240208.26
2020-09-01,United Kingdom,K02000001,237417.2602
2020-10-01,Wales,W92000004,173681.9023
2020-10-01,England,E92000001,256617.7646
2020-10-01,Scotland,S92000003,161025.8206
2020-10-01,East Midlands,E12000004,202032.534
2020-10-01,West Midlands Region,E12000005,206340.4354
2020-10-01,London,E12000007,484303.355
2020-10-01,South East,E12000008,330677.6992
2020-10-01,South West,E12000009,268859.7869
2020-10-01,North West,E12000002,174616.2583
2020-10-01,Yorkshire and The Humber,E12000003,171685.8938
2020-10-01,East of England,E12000006,296639.3062
2020-10-01,North East,E12000001,131481.7012
2020-10-01,England and Wales,K04000001,252118.3414
2020-10-01,Great Britain,K03000001,243293.0367
2020-10-01,United Kingdom,K02000001,240514.1752
2020-11-01,England,E92000001,259441.6413
2020-11-01,Scotland,S92000003,162469.3051
2020-11-01,Wales,W92000004,177156.1519
2020-11-01,London,E12000007,493880.2671
2020-11-01,Yorkshire and The Humber,E12000003,174875.9016
2020-11-01,North East,E12000001,133866.0546
2020-11-01,North West,E12000002,175645.0152
2020-11-01,East Midlands,E12000004,204452.0776
2020-11-01,West Midlands Region,E12000005,208259.0196
2020-11-01,East of England,E12000006,299436.0379
2020-11-01,South East,E12000008,334458.2917
2020-11-01,South West,E12000009,270910.0356
2020-11-01,England and Wales,K04000001,255104.0383
2020-11-01,Great Britain,K03000001,246186.1727
2020-11-01,United Kingdom,K02000001,243317.254
2020-12-01,Scotland,S92000003,163257.5813
2020-12-01,Wales,W92000004,180294.3719
2020-12-01,England,E92000001,261916.0967
2020-12-01,West Midlands Region,E12000005,210348.8165
2020-12-01,North East,E12000001,136079.7714
2020-12-01,North West,E12000002,178614.3377
2020-12-01,Yorkshire and The Humber,E12000003,175927.1476
2020-12-01,East Midlands,E12000004,207686.3088
2020-12-01,East of England,E12000006,302513.8328
2020-12-01,London,E12000007,492502.3719
2020-12-01,South East,E12000008,336228.6101
2020-12-01,South West,E12000009,274230.855
2020-12-01,England and Wales,K04000001,257691.3223
2020-12-01,Great Britain,K03000001,248625.4408
2020-12-01,United Kingdom,K02000001,245732.8157
2021-01-01,Wales,W92000004,181620.2209
2021-01-01,Scotland,S92000003,163621.7717
2021-01-01,England,E92000001,265457.0777
2021-01-01,West Midlands Region,E12000005,213054.4226
2021-01-01,East of England,E12000006,306223.4821
2021-01-01,South East,E12000008,339746.0634
2021-01-01,South West,E12000009,276714.8668
2021-01-01,North West,E12000002,180797.0502
2021-01-01,London,E12000007,498223.314
2021-01-01,North East,E12000001,137918.8799
2021-01-01,Yorkshire and The Humber,E12000003,179764.2031
2021-01-01,East Midlands,E12000004,209424.2611
2021-01-01,England and Wales,K04000001,261101.8779
2021-01-01,Great Britain,K03000001,251630.9921
2021-01-01,United Kingdom,K02000001,248923.2776
2021-02-01,Wales,W92000004,180783.6006
2021-02-01,England,E92000001,266481.4703
2021-02-01,Scotland,S92000003,163492.9095
2021-02-01,East of England,E12000006,307411.0445
2021-02-01,West Midlands Region,E12000005,215433.0678
2021-02-01,London,E12000007,491852.2951
2021-02-01,South East,E12000008,340701.8801
2021-02-01,South West,E12000009,277872.0727
2021-02-01,North East,E12000001,138317.405
2021-02-01,North West,E12000002,182543.4674
2021-02-01,Yorkshire and The Humber,E12000003,179970.8712
2021-02-01,East Midlands,E12000004,211988.394
2021-02-01,England and Wales,K04000001,261625.0604
2021-02-01,Great Britain,K03000001,252462.2911
2021-02-01,United Kingdom,K02000001,249558.1738
2021-03-01,Wales,W92000004,185623.2598
2021-03-01,England,E92000001,270710.3432
2021-03-01,Scotland,S92000003,168384.6526
2021-03-01,East Midlands,E12000004,213336.6452
2021-03-01,West Midlands Region,E12000005,217396.6008
2021-03-01,East of England,E12000006,310494.2608
2021-03-01,North West,E12000002,186060.0802
2021-03-01,South East,E12000008,344939.3043
2021-03-01,London,E12000007,503295.128
2021-03-01,South West,E12000009,284242.7386
2021-03-01,North East,E12000001,141134.7314
2021-03-01,Yorkshire and The Humber,E12000003,180875.0758
2021-03-01,England and Wales,K04000001,265917.5027
2021-03-01,Great Britain,K03000001,256817.1992
2021-03-01,United Kingdom,K02000001,253851.5998
2021-04-01,Wales,W92000004,183098.0035
2021-04-01,England,E92000001,266886.8792
2021-04-01,Scotland,S92000003,161107.8015
2021-04-01,North East,E12000001,137119.8827
2021-04-01,North West,E12000002,183360.3301
2021-04-01,Yorkshire and The Humber,E12000003,178450.483
2021-04-01,South East,E12000008,341984.4507
2021-04-01,East Midlands,E12000004,211264.2061
2021-04-01,West Midlands Region,E12000005,215852.4776
2021-04-01,East of England,E12000006,308283.9249
2021-04-01,London,E12000007,492173.6145
2021-04-01,South West,E12000009,279652.153
2021-04-01,England and Wales,K04000001,262345.3666
2021-04-01,Great Britain,K03000001,252663.1981
2021-04-01,United Kingdom,K02000001,249748.5226
2021-05-01,Scotland,S92000003,167207.1734
2021-05-01,Wales,W92000004,185539.7324
2021-05-01,England,E92000001,265777.4821
2021-05-01,North West,E12000002,183618.6478
2021-05-01,London,E12000007,488630.2338
2021-05-01,South West,E12000009,277886.1715
2021-05-01,North East,E12000001,137133.1939
2021-05-01,Yorkshire and The Humber,E12000003,179250.9344
2021-05-01,East Midlands,E12000004,211253.1033
2021-05-01,West Midlands Region,E12000005,215581.6756
2021-05-01,East of England,E12000006,307068.8347
2021-05-01,South East,E12000008,341257.1195
2021-05-01,England and Wales,K04000001,261306.0301
2021-05-01,Great Britain,K03000001,252290.6825
2021-05-01,United Kingdom,K02000001,249465.7208
2021-06-01,Scotland,S92000003,169304.555
2021-06-01,England,E92000001,281703.8909
2021-06-01,Wales,W92000004,194748.7614
2021-06-01,East Midlands,E12000004,222878.9662
2021-06-01,Yorkshire and The Humber,E12000003,191924.041
2021-06-01,South West,E12000009,298397.4132
2021-06-01,North East,E12000001,147822.886
2021-06-01,North West,E12000002,197628.6746
2021-06-01,West Midlands Region,E12000005,229326.4622
2021-06-01,East of England,E12000006,321712.9612
2021-06-01,London,E12000007,504276.5953
2021-06-01,South East,E12000008,357400.2192
2021-06-01,England and Wales,K04000001,276718.0932
2021-06-01,Great Britain,K03000001,266096.9403
2021-06-01,United Kingdom,K02000001,262318.8651
2021-07-01,Scotland,S92000003,171864.55908
2021-07-01,England,E92000001,262954.71197
2021-07-01,Wales,W92000004,185570.83244
2021-07-01,South East,E12000008,341088.2472
2021-07-01,North West,E12000002,180150.71676
2021-07-01,South West,E12000009,270095.5777
2021-07-01,London,E12000007,489911.54647
2021-07-01,North East,E12000001,136875.23193
2021-07-01,Yorkshire and The Humber,E12000003,175602.16491
2021-07-01,East Midlands,E12000004,209036.5326
2021-07-01,West Midlands Region,E12000005,214000.73308
2021-07-01,East of England,E12000006,305667.69258
2021-07-01,England and Wales,K04000001,258366.1313
2021-07-01,Great Britain,K03000001,250448.09019
2021-07-01,United Kingdom,K02000001,247721.89403
2021-08-01,Scotland,S92000003,174400.99321
2021-08-01,Wales,W92000004,187485.45361
2021-08-01,England,E92000001,272214.78869
2021-08-01,North West,E12000002,185460.71148
2021-08-01,South East,E12000008,350765.79957
2021-08-01,North East,E12000001,138394.80534
2021-08-01,Yorkshire and The Humber,E12000003,181513.50599
2021-08-01,East Midlands,E12000004,214280.10225
2021-08-01,West Midlands Region,E12000005,219645.22658
2021-08-01,East of England,E12000006,315542.87062
2021-08-01,London,E12000007,505165.47624
2021-08-01,South West,E12000009,282561.76557
2021-08-01,England and Wales,K04000001,267341.86798
2021-08-01,Great Britain,K03000001,258922.17175
2021-08-01,United Kingdom,K02000001,255718.40086
2021-09-01,Wales,W92000004,196922.9633
2021-09-01,Scotland,S92000003,175283.92942
2021-09-01,England,E92000001,283414.05492
